Epoch,Training Loss,Validation Loss,Training MAE,Training MAE Symmetric,Training MAE Symmetric STD,Training RMSE,Training RMSE Std,Training RMSE Symmetric,Training RMSE Symmetric STD,Validation MAE,Validation MAE Std,Validation MAE Symmetric,Validation MAE Symmetric STD,Validation RMSE,Validation RMSE Std,Validation RMSE Symmetric,Validation RMSE Symmetric STD
13,200.34177526051766,111.4890725794329,10.398063189783182,2.902212124433165,9.821270994202637,3.0826216873580905,13.303087141079477,3.638088608696126,12.607073199165846,3.9111757083887673,8.896792613400217,2.583383452752298,8.546118775136934,2.682318724577148,11.468171809339866,3.4662535414809192,11.108703508314933,3.6062576356210196
14,193.08031338420406,105.18683992893045,10.334709842184587,2.9946838056596987,9.76357499980666,3.16939826167095,13.163239010668304,3.755357428067082,12.477205153870909,4.027954502270356,9.058740697000047,2.8571592241228596,8.81029994040431,2.9285571193009536,11.645081715157085,3.702672012358282,11.372739789239198,3.80450389900733
15,183.76090735772317,106.26127928909916,10.164663098660558,2.8459494162659547,9.580905844827084,3.0044016810880674,13.049541799446489,3.666776091360301,12.346436568763583,3.921547783978567,9.191105861203376,2.8010548656823437,8.838626115731337,2.904851414942472,11.824168578363679,3.6929360368746686,11.457120198602382,3.854460853905125
16,177.5475801565406,113.53220292339574,10.152223877753851,2.8770724051072545,9.562638511228863,3.051224749508545,13.062326810359995,3.5999192701376637,12.336630503249795,3.881025342706041,8.978809885364049,2.9588190632210853,8.658505411010248,3.0636976732185572,11.462851803415903,3.7843001870606994,11.144092390412306,3.92568262474273
17,171.18800200473407,102.25036948017517,10.076262422551448,2.8436056891077763,9.50870396672444,3.006196243038326,12.915275402666014,3.574019935497024,12.214932930308219,3.8346747418614124,9.3401042458618,2.54199574486285,8.997721563224992,2.626001736696624,11.955594750585824,3.3379689917486735,11.590498494490129,3.4921128986643746
18,165.79166559318668,102.90464477234052,10.047900572746434,2.7181448833025144,9.463034080911363,2.869462688043236,12.965995478912705,3.5235197348250327,12.246480311353999,3.767008761340591,9.5528379872716,2.8258691768447823,9.381863984836667,2.8777878999650417,12.037233525084782,3.642282600167054,11.835487885171649,3.7143555442433507
19,161.75598565828403,108.33805803760065,9.970698584974622,2.802805208435793,9.400687252182381,2.9656003057841063,12.812081969142184,3.5790198038546013,12.130944172867071,3.8294774774099665,9.47152315628873,2.541011259015408,9.267465518552765,2.5980307162799883,11.982856832705805,3.3423654717071227,11.756096559823193,3.4095390191859205
20,161.14575904273462,101.21731396069929,10.125754108139635,2.984279245897701,9.575692691928104,3.1356854348149876,12.99125598536179,3.7649467692753347,12.312301799382704,4.011028504641116,9.770695726563421,2.625053932305713,9.580785735160541,2.67634335799623,12.464574775160044,3.437665942515297,12.237056853990303,3.508729119630299
21,155.52976852414392,97.08765093858261,9.92079240491599,2.7663229403638723,9.370525682534657,2.9160456084174182,12.788174602093347,3.4710156549097344,12.111445421898,3.721969652545868,8.946174546769367,2.8569890888064884,8.722319913955685,2.909584111759419,11.473304789017503,3.6782686803718683,11.249391984496729,3.751868503000259
22,151.9592007244687,92.78074699112365,9.85933461764737,2.8146359993682797,9.296313129261998,2.9523730215997643,12.685166526598243,3.5298758344182652,11.995001499711613,3.76702554800443,8.755054171949602,3.0506764884160376,8.537930605238175,3.1139735337757997,11.359123316790395,3.812290273052634,11.152027459538209,3.8919346446122636
23,145.1522512031006,102.67975416245132,9.88653284871222,2.714681800715321,9.342227039155462,2.8494679206503633,12.721460308884712,3.393764998298913,12.064718579673904,3.61777003042868,9.552115378632912,2.393084177329993,9.177818831252965,2.5041934764901304,12.308560093552428,3.1482567653830222,11.894558622809837,3.306259242712933
24,144.11008641543975,91.460336583379,9.718600077411256,2.633065304151812,9.175349608447377,2.74591533855479,12.520701640773426,3.3550677258836816,11.858633688406915,3.559954789555935,8.649336714730063,2.4248798697080853,8.287949770963095,2.4857451231796217,11.24013448097305,3.3051618480362412,10.875212781827353,3.4247573864722134
25,140.58500008381782,95.72733683250443,9.578603664100676,2.5942674473377467,9.021593378001914,2.725389998985176,12.388653720651646,3.2765425145993095,11.709225561831945,3.503899705508801,8.702156310531866,2.5870872541728387,8.42907923108434,2.667578006524488,11.298588856739471,3.3056299673685148,11.010277741815061,3.424556494890808
26,136.10052406320764,90.30216193257027,9.641027562719925,2.745635587449124,9.083535552002584,2.8449307859413526,12.404621435209119,3.442512001424772,11.719617615164243,3.6291815334650246,8.938474486848847,2.5973022791420317,8.64393914240362,2.6317264105425875,11.559560693851767,3.2652571329865356,11.248408078570861,3.355154293121741
27,133.614835869801,88.40493706405972,9.627515602912657,2.621383112293375,9.071264639462132,2.736578707681072,12.418757962786103,3.2521545874584463,11.731671014141554,3.465568422799494,7.76790624427304,2.253677769351438,7.5171851308660536,2.3225265433088436,10.277443626847766,3.1284004608027876,9.98469358315238,3.236121262164058
28,130.18379649076832,92.77944263973893,9.66721980482714,2.710062130619972,9.14631562549449,2.81472189150641,12.455385127055035,3.376431917740862,11.815147119236155,3.57226888923621,8.480266867347455,2.6373753311701873,8.236399596778778,2.7026265653249495,11.057308087969723,3.4671410044024014,10.785798988034891,3.570426642240416
29,128.22121142004175,86.99328633087632,9.512560851701135,2.63753153770191,8.963395554791495,2.7436411307654245,12.290258997219945,3.3502467801056564,11.626880620985245,3.5525419634895274,8.133455543602603,2.6209642416945065,7.88238516061096,2.701691796475948,10.624849021338285,3.480858064938258,10.34709369287017,3.585285895576545
30,124.32405587785195,89.31620995304989,9.367250706808031,2.538553149661008,8.852078104572238,2.64522149577605,12.100089207189267,3.1746937139949503,11.471541652067092,3.377815478228871,8.345236851424604,2.2578534127553,8.02464027665332,2.2957344286904893,10.931632029727853,3.0835576864250718,10.578985925963583,3.1941877093792277
31,122.38878284441402,89.82358805929768,9.356540436736378,2.5644234842671905,8.824224537255885,2.661710285949781,12.12972007303132,3.268477575958905,11.472170276779185,3.450532679685517,8.038383433614035,2.324268731335182,7.8000675815532885,2.4328461631826617,10.501529837399309,3.089634322627648,10.238052676082745,3.200484703896355
32,120.02096692570105,89.29504761766371,9.347894000197222,2.7471335186232513,8.830953099317519,2.830176712505723,12.036902576448336,3.391338551634237,11.408007561758385,3.5650877852324734,8.321725929575376,2.5041227419228917,8.037741224288705,2.577972584834125,10.868599532210188,3.36240303659239,10.562261535387961,3.477423970415815
33,118.1956812326344,82.78190245391133,9.329329355396814,2.5468836101159904,8.777275015409524,2.6257537772954715,12.077172710210572,3.19024481125691,11.401974960607173,3.377954424798403,8.616489005359012,2.5562943582502218,8.389519913928,2.6164469130273744,11.139645071431822,3.1808453329889286,10.90252515353496,3.2467572988776103
34,118.50982430303179,84.52408337608662,9.290255474626031,2.665769569871923,8.776802529203502,2.7615147008205407,12.028961757829144,3.3583010539824483,11.408549302426849,3.5381551789290957,8.059579368505284,2.596260358896019,7.777758728638798,2.6832465621692956,10.65494262019255,3.378070505029952,10.364634318727335,3.4863904061920725
35,114.16994716390907,86.0106062692035,9.149949278330512,2.669118833171837,8.650813672097696,2.7482740693750514,11.837890680214288,3.336622946803593,11.217398337806662,3.503350478848893,7.946867184268565,2.48322982291041,7.698963664764175,2.5487138296195706,10.418705052510308,3.278747467167824,10.146113330047761,3.384269360502457
36,112.29487118212614,83.74323738724098,9.15622510888466,2.579875498028311,8.648648991833026,2.652787439077096,11.86227543985835,3.198543762341772,11.24364519890773,3.3529239802857473,8.036807407609498,2.1622282912829602,7.765869682578327,2.2209773942408333,10.757741750042232,2.990276344377124,10.455635409828474,3.074022779742932
37,112.47466937396995,85.67669621271985,9.220477798289814,2.6576566171574103,8.710877658848265,2.7226855205236107,11.937485766438297,3.294232671937183,11.304702227674976,3.4529660656410273,7.993732845144257,2.572144411069501,7.697942035959181,2.676824233204388,10.596589250525504,3.5247452553886345,10.291588682266477,3.6621500093630623
38,109.05361726792044,83.21660171390248,9.083308603549204,2.5524233251737996,8.57340012398365,2.6184562088914958,11.797327521368587,3.165760212728474,11.178821208675565,3.32022183543757,8.319468795528252,2.5047249041615864,8.070005418404236,2.53824441865231,10.943715094757692,3.3769844869849424,10.702325567668717,3.449810980085897
39,107.03290919388772,82.77148205403721,9.00720069841268,2.5799074277095873,8.490537464388913,2.65787428843904,11.730764138908068,3.261507035812614,11.09960802181588,3.415689343881701,7.977118632527797,2.483016236376936,7.643254641696565,2.5618893220125956,10.529537273152947,3.3368726790928007,10.179262498039737,3.462155032501587
40,105.0857207286777,81.55023813929057,8.941052816420978,2.6383279427979125,8.42051851782693,2.7152310261341728,11.65178149401945,3.329669386289744,11.016130513194273,3.4832005718920804,7.8302936879976235,2.5017266795252766,7.566318658635598,2.562504341777683,10.391964693586988,3.3267419665544895,10.08279713711,3.4436889735114424
41,101.97122558886383,86.64190635577611,8.769586502346165,2.5625413064770752,8.282622959944812,2.6042497235740423,11.44593869180365,3.199758886925421,10.85683854440663,3.314848123233994,7.884705897146317,2.477410449641044,7.616178815276037,2.520420780684549,10.308944492082608,3.3204763034376463,10.004506066779085,3.420192488533465
42,101.98736571455449,83.00426517448636,8.883833495898536,2.728459173116898,8.380282607982585,2.7825727810096574,11.54598224965371,3.4448819511141715,10.9247448466406,3.574636446152219,7.704720433835596,2.281584784063047,7.407296691664548,2.3763983770071557,10.126562250976836,3.0460313084212505,9.811625791178628,3.1870380625132344
43,100.36332500002783,85.70998545272164,8.773909603339321,2.5230737918113357,8.272281331445786,2.5737586170788513,11.455382997463527,3.164006999491114,10.827871935926527,3.291898679721659,7.586353653247422,2.297934643984168,7.362564552584857,2.3844431928234724,9.982456393472326,3.1333396163563805,9.720895068002438,3.2469882670708445
44,98.58113242143284,80.63897251990814,8.795629146293724,2.4946875294337727,8.313816536370844,2.554620674032518,11.474756955726464,3.1273420837175054,10.872546833533717,3.2440529952723933,7.268659183153014,2.4882908303876934,6.969337471516566,2.529580756783001,9.709090893792437,3.335884669000044,9.371471459576497,3.446873082175133
45,96.48299794356812,81.98184572195856,8.614479276875123,2.4274004821049373,8.13126487490166,2.468274921252129,11.288503852031544,3.0985106455880502,10.689633381952937,3.204609567501101,7.612916338779549,2.1708120468987944,7.337916165531723,2.2571309741669445,9.993885987820333,2.9395778977829936,9.691533039130386,3.0502605071380375
46,97.50745348696412,82.7859449416474,8.61608954739971,2.565466457900357,8.123267102209967,2.594375163494851,11.232885168613016,3.2420351374333154,10.623171452830476,3.362290046817018,7.498469465572965,2.4670955417277325,7.248011948765979,2.547062589433234,9.903621570599189,3.307757123798845,9.61698247223282,3.4212976042627834
47,96.50439472703297,78.87121948338014,8.618772747401765,2.580478952581413,8.139489337272966,2.612280547971207,11.254282201213277,3.286586550718988,10.678212833888736,3.3917746037247736,8.166740275021176,2.3566558085937976,7.926763222981514,2.4020863636291794,10.765567782402517,3.2108900222755303,10.514889260990572,3.3005776716851765
48,93.4513840205776,83.52455640526838,8.541491880490705,2.567845987335027,8.05871475930126,2.5828762315080698,11.18822066589721,3.1979057946819984,10.59892460854527,3.2798488392966596,7.764298247274864,2.533884075078847,7.541420687794646,2.616964525094313,10.117038027086839,3.3048545436551593,9.856350840633086,3.411805215760044
49,92.96311460147237,79.97556020583971,8.627310796407247,2.544205953945747,8.172947689439116,2.588380220172626,11.278939162711177,3.106334522299551,10.717982628884018,3.2220687992308403,7.636819146118902,2.50722365502366,7.422362443084787,2.5630158809952706,10.0230236477895,3.362380904472673,9.79870436437183,3.4474053483724183
50,92.18288076135548,84.14761995064819,8.45816508300623,2.5917280538696197,7.977653905026671,2.628617048567135,11.065302441483052,3.273700175404268,10.482164895069639,3.3827307269812037,7.205343238505727,2.3368402396781,7.0169168023342126,2.4025328733948617,9.488821620111603,3.051393686171672,9.26885975000515,3.1290055510148886
51,93.1960252308855,79.89747414358652,8.55389521479214,2.594511354850404,8.101589596990923,2.629894680109839,11.17714102955578,3.285755878612556,10.630956385012317,3.386548098278171,7.617480280790366,2.7790093936280997,7.445853839954868,2.827093334651059,10.07211941640091,3.614883343187218,9.883305208887304,3.6919340744507543
52,92.20045352596522,75.95356791370419,8.62549703255038,2.599413840047959,8.17952174327003,2.638505581034686,11.295710788673848,3.291293992726812,10.740084937202033,3.397303510288434,7.070522384660273,2.4249695422324447,6.836618922853146,2.470431409813047,9.462707248331741,3.3178550068920702,9.199008822756408,3.4183907296922955
53,89.53475734212353,76.00493108923764,8.353627069734461,2.6615593041838697,7.889040365724179,2.6938095442038055,10.93398047685811,3.34697878181638,10.366273803221318,3.4349574586482876,7.3443911476730515,2.318252369187034,7.110013835037171,2.3604381593119936,9.783633805746522,3.0028038252938574,9.54682827225339,3.07279112114862
54,87.55055467263853,77.0459780763333,8.370114934348067,2.526095856027861,7.8958993675553675,2.540611021724681,10.965651223941974,3.2060002054764403,10.380710769303185,3.2848822640441493,7.158105492316488,2.408853617372008,6.9822622807933525,2.4678608779804554,9.456627430868876,3.2220800180397995,9.250953173303657,3.2920509498521247
55,87.10269785841709,81.00820830539739,8.346791917830213,2.5945857560732164,7.883326949643307,2.627855510083082,10.90503556606781,3.235408953945391,10.345055522065772,3.330233466689782,7.295515990014419,2.2912232623426374,7.0460292018048385,2.3455917006856164,9.711643186497414,3.154227887406737,9.41948708032156,3.282503298388623
56,86.57302893103886,76.13014283311468,8.18687128026381,2.6316004092563645,7.703873811773815,2.6546786055686025,10.735024758193447,3.3235695658021296,10.14091029594039,3.4169704205056055,7.128669760268257,2.426913403255798,6.854949086197381,2.4992681245508788,9.597453033542367,3.393013873560834,9.298078492701904,3.504624589271921
57,87.4759048451577,79.4753730480445,8.448885252220716,2.6064847645111797,7.991138029686544,2.6289009846984346,11.075659351718828,3.2157451331675038,10.50932296421254,3.303016274154616,7.022177474271937,2.34993111383352,6.7842140484497895,2.414270102011867,9.397978763785389,3.2348573345578306,9.12884113111471,3.3379630726399254
58,86.93632720857674,78.25054594050727,8.225538226256399,2.4679630002194113,7.770981488423872,2.5080754941017904,10.832713634121353,3.079717759784249,10.283743303293237,3.204587399532097,7.441631416843786,2.2531545884799984,7.220142749937294,2.3219282778628143,9.897036638559406,3.0972190743999546,9.661869116936517,3.1994030676897673
59,86.50156841392531,78.44755883583224,8.19975182267522,2.7416158773305326,7.7437535096489505,2.7836519852809944,10.749088205648926,3.3931660075538392,10.199937450430946,3.5053592804839973,7.915038887590474,2.4348918584318087,7.6854807069991375,2.4776891036358353,10.502587098756067,3.2815897930516016,10.274547578929019,3.3571637311847207
60,84.6254835182327,79.10596596666622,8.220052951103503,2.673414031327341,7.7972334987028695,2.7017018495153664,10.810008230054756,3.3982004416922535,10.285316348300213,3.480634655384852,7.382064263990969,2.26026508351497,7.158263753087671,2.310242060831952,10.04439475286221,3.1446554019280426,9.795936843807432,3.2290865768995984
61,85.81483104887907,77.76584283233797,8.213076556632538,2.5612145049313395,7.771290524693937,2.5799332586675896,10.811121105766158,3.2251860070839666,10.25414240436302,3.2916554779662452,6.932900660325752,2.4042710844470103,6.758610567247427,2.433230768423257,9.28106620211292,3.3454085464446117,9.082738818895017,3.41735698152827
62,82.65403084501527,75.63568146598952,8.061847561586543,2.546839680471999,7.665728479919364,2.5573331443014107,10.590734738590484,3.1822905259817302,10.096969386319296,3.2633787109113777,6.791934408641532,2.459099311583853,6.561464286730592,2.5262925216173566,9.086354085180819,3.387980669071592,8.823354476525914,3.4873916808674097
63,82.18588738287664,83.9574771449143,8.004103007706291,2.5462618646299426,7.565451699543385,2.5461637867105558,10.580723503105306,3.2628500804574005,10.040352446547624,3.3222594505932266,6.717793271798648,2.44040391666753,6.533925567638122,2.516062959498828,8.884861270644075,3.342359948291688,8.669805415276317,3.4409138021891166
64,82.09234268711603,74.34534744622356,8.045611541872388,2.6474192070754095,7.598688081929027,2.6321218806593674,10.594605787883543,3.3410013549301834,10.049140372717805,3.377803882498002,7.882252930540183,2.5915975686376673,7.73068329884698,2.6516827936205214,10.323342765602353,3.25608045144674,10.159994046915203,3.3163743011004505
65,84.32682170761603,74.08123407358428,8.257992673749213,2.6991195288791294,7.840116020768376,2.702141759936602,10.818512920336023,3.377020540665117,10.296321696917605,3.433591159621227,7.237940343385249,2.331727143340066,6.964263863810176,2.3617334484695984,9.777387974092607,3.184832544816967,9.514156332614798,3.268263236425303
66,81.4973473689442,77.32386040482616,8.03581468211827,2.6392638128370898,7.6021036610104185,2.642959540048625,10.601198489592628,3.3420254037785146,10.070863163957535,3.4085505979970305,6.850655449933727,2.5388190966328894,6.69586374313868,2.5947417215510895,9.12215353819177,3.4740876569200987,8.922371357281447,3.5495054307577836
67,80.9884132778864,76.05090647566327,8.042401423915264,2.7284941990810716,7.629190605670717,2.7446893213327197,10.562508176249183,3.4519826389036425,10.056447156282369,3.5035318183449933,7.718725329505557,2.453204715243543,7.3836399957798715,2.499640433996228,10.218857319201469,3.294889868025219,9.865911755910263,3.3997953372239342
68,80.90703444141062,76.10303519295343,7.930617259644788,2.4640812755312793,7.483477315695682,2.4496674238524085,10.483854725832163,3.135553326896318,9.926825400671387,3.182447329834813,7.154878185501868,2.6419304518314566,6.978296897927523,2.679168473980181,9.484856761247913,3.5857926530932365,9.293256217006688,3.6432601320447535
69,83.80286517812566,77.16346131480114,8.226062055315731,2.9864114322932873,7.835165865030809,3.023168296803288,10.791958557995176,3.6295200773888,10.315415299382671,3.7244705235478643,6.789542828237228,2.346412006438431,6.5766034061355905,2.3880696587172525,9.092118949580316,3.2592955395885994,8.837272448075545,3.3455704677748734
70,80.05182905773097,74.35972044813002,7.829921802625561,2.441484797797352,7.406880769337117,2.4254420582549945,10.3831960513856,3.1124500437372706,9.870771571655942,3.1597951629943566,6.902431472289823,2.351298847267119,6.771445227430987,2.3993458323784362,9.132530863534798,3.0983730748317275,8.971911858907182,3.1678773904803568
71,78.83030674624882,76.0114103188754,7.853168448179451,2.488381337919052,7.447937539786704,2.5136787309259017,10.347741002472723,3.1302983898036736,9.855268117397737,3.2246172186761766,6.8978120705316135,2.194041865251708,6.70718634133559,2.26334500628719,9.243640532606399,3.0745660800108676,9.033608584469867,3.175646376182442
72,78.24607238996433,77.74267474581552,7.839998677655661,2.660148539351553,7.444733448026404,2.6532462374516603,10.342332435284293,3.3547615296919124,9.856345891779963,3.3917065124136676,6.903425861789591,1.9871276185148103,6.695956660207679,2.0820081228333804,9.145243823125371,2.786987035409677,8.892243809996534,2.8963198012368983
73,79.29430817961341,76.20325405872015,7.919536008928889,2.5494343947318407,7.518932729634596,2.549575692206644,10.462612815374227,3.2728145744994026,9.966606775873275,3.331124947478438,6.953520508520594,2.156991921507281,6.7492084447147445,2.226438721468103,9.174112441958796,2.9461148043347047,8.952632447284486,3.0344512850620866
74,78.85816572245317,74.04959083407783,7.752328200060141,2.511013835225895,7.326864158216588,2.5152340094819468,10.255905364870328,3.218914205544565,9.735995254174183,3.2740822000930274,7.027257050993261,2.4295969705847544,6.790432728564799,2.46252969125495,9.449862050874355,3.2209765187005486,9.18036572298579,3.303420315487289
75,76.66765494868704,75.3426182507438,7.64286788727658,2.504624976934448,7.2214894166625605,2.503225817171075,10.154073186440382,3.1977400363739164,9.6364621248342,3.246892282819323,6.773584193262995,2.310626153392663,6.620300110719293,2.367830742607573,9.069681714268125,3.08150818353971,8.896776041239454,3.1467325983436965
76,77.57734595867115,72.5894824631465,7.769311035343779,2.663425097360814,7.377029986200423,2.6728059182716954,10.27190804649984,3.3496939864945245,9.800250293771803,3.4235146269016226,7.097156437651988,2.447223954446283,6.8759100199544525,2.4764009358557986,9.480673218410821,3.1872807169384165,9.250409945130668,3.2575777276209603
77,78.27191005314491,75.97650292319807,7.724186368214104,2.621024854398539,7.327345148381281,2.62304679617999,10.242802552616602,3.3415318636433105,9.757723271656586,3.4015143849704015,6.884800316408254,2.388515293105961,6.723143785477189,2.4492289638913567,9.16787141182171,3.2543272058411175,8.969315169610546,3.3302202631259674
78,75.82103455857172,72.57283278664275,7.623017383057013,2.5031237523415597,7.217555312660204,2.4905205886245567,10.114140438119513,3.238749305423399,9.608879429745325,3.250477771622491,6.481653726874413,2.3339374423868535,6.293781712376353,2.3671082556825302,8.839760401438683,3.288464490735222,8.63644107009448,3.3655704346523776
79,77.87336974444159,73.40593029982908,7.678044726584546,2.6025840442920654,7.284598235881276,2.6210925839023473,10.177995763395968,3.3267742749816738,9.693440362013046,3.4170972496645824,6.6586875627672395,2.2831396411148446,6.519273696170814,2.3401530857576858,9.029297491895049,3.1596725585655645,8.88562972515066,3.2254023497884976
80,77.88300866172375,76.47923835135754,7.6291788500902,2.61455082712364,7.227385452292242,2.6188382272889363,10.120372025341304,3.379741457562256,9.64171961640083,3.4486627858669032,6.7102721469298325,2.3662285001304975,6.548301715105306,2.4258210258162514,8.946152428701303,3.2763601571879066,8.733539817100013,3.3662228966251635
81,75.7189490652137,75.47254007410868,7.628428677742808,2.5433458193877967,7.241453741788626,2.5403853558177336,10.103837011947615,3.224414049333102,9.630919840392474,3.2759518053451653,6.828679002317299,2.3375300213245738,6.650496869627561,2.3815314269514154,9.19169092239039,3.2314973360590744,9.0123434772936,3.2965881124981737
82,75.57236781312358,74.62530837263525,7.556538302920695,2.5530300617350266,7.179826320276047,2.529567443270348,10.031604630832911,3.2428853261436523,9.57507448443366,3.279031723402657,6.686877008288978,2.4782050235322717,6.572064574386631,2.511791644012253,8.851367052932915,3.392338703255142,8.707230332539897,3.454948442526686
83,74.67262643482184,73.86866356818487,7.501479439125508,2.5676484834139672,7.12657452420314,2.5681488604052825,9.961780944859077,3.233144615656614,9.509700200962554,3.2937294471104233,6.58552390676054,2.508349408845851,6.407343652312858,2.5264972034640216,8.754283005385576,3.35609617798748,8.563038882988517,3.4093864636565474
84,75.58185660535962,75.28895962401783,7.552632742850838,2.4769366259618715,7.183042943959082,2.4746679554815003,10.046653530212344,3.1958329215679675,9.575915849567735,3.2345038959734853,6.578095967563531,2.64384532806483,6.435915468512253,2.683348049038403,8.76707424511059,3.5349627142653492,8.614134484427684,3.588132016145891
85,76.2391065284507,75.95412403901963,7.599639124607745,2.6520539215271026,7.223154748735553,2.646740405048742,10.088906310568152,3.3753327339830483,9.629032296724832,3.4209153511309607,7.064998428774775,2.6971845790672306,6.876109978249158,2.744450157420157,9.508568064298618,3.62093378870163,9.312856637199285,3.698608213225195
86,73.85883886710053,73.8742788116267,7.472688787403172,2.4515061168984786,7.098502563827302,2.448025514437605,9.974165478098433,3.1634595046981246,9.519994562942923,3.2201860507110505,6.50434688058653,2.685949512412496,6.377798414177856,2.7313832458807368,8.577034609586867,3.6464658811241333,8.423767872839477,3.708343002234712
87,73.4443150602981,71.06994052612806,7.384493676676081,2.378130694700685,7.027978960949058,2.3547364273153604,9.850664721653992,3.079929860858587,9.420421694053726,3.0966324787941897,6.621706214710645,2.3368313584925855,6.4408162211674105,2.3741192607915442,8.894688537829012,3.1807644765506025,8.697444828609001,3.246235785404241
88,74.56242387967546,74.59079187471245,7.510511233269106,2.5691132267642263,7.1523018283729,2.550493784017291,9.97777470417872,3.3021676874604093,9.544145059898304,3.3374083144883984,6.489089062346769,2.2092445929799878,6.289579171527046,2.2749198442756464,8.762515380993035,2.9719111402460414,8.511868312374048,3.076805562807318
89,73.25627180240188,72.45454902683481,7.392287685471554,2.6445598483876886,7.049517819438664,2.642417818234119,9.818469695743577,3.3670243865113947,9.405098281577457,3.416853535636206,6.5235272876791095,2.2133544173516246,6.340803040405166,2.2406607216131453,8.965001117591173,3.1801950644021053,8.747437072740333,3.2459571641363274
